displacement:0,displacement:1,Points:0,Points:1,Points:2
0.000641514,-0.000603493,0.085,0.015,0
0.000511235,-0.000609085,0.085,0.01,0
0.000389559,-0.000621844,0.085,0.005,0
0.0110917,-0.000822558,0.09,0.395,0
0.0109488,-0.00082284,0.09,0.39,0
0.0108061,-0.000823098,0.09,0.385,0
0.0106635,-0.000823333,0.09,0.38,0
0.010521,-0.000823543,0.09,0.375,0
0.0103787,-0.000823727,0.09,0.37,0
0.0102364,-0.000823885,0.09,0.365,0
0.0100944,-0.000824016,0.09,0.36,0
0.00995238,-0.000824118,0.09,0.355,0
0.00981053,-0.000824192,0.09,0.35,0
0.00966881,-0.000824235,0.09,0.345,0
0.00952721,-0.000824247,0.09,0.34,0
0.00938574,-0.000824227,0.09,0.335,0
0.00924439,-0.000824173,0.09,0.33,0
0.00910316,-0.000824086,0.09,0.325,0
0.00896205,-0.000823962,0.09,0.32,0
0.00882107,-0.000823802,0.09,0.315,0
0.00868021,-0.000823604,0.09,0.31,0
0.00853947,-0.000823366,0.09,0.305,0
0.00839886,-0.000823088,0.09,0.3,0
0.00825837,-0.000822767,0.09,0.295,0
0.00811801,-0.000822403,0.09,0.29,0
0.00797776,-0.000821993,0.09,0.285,0
0.00783765,-0.000821536,0.09,0.28,0
0.00769765,-0.000821031,0.09,0.275,0
0.00755779,-0.000820475,0.09,0.27,0
0.00741805,-0.000819867,0.09,0.265,0
0.00727844,-0.000819205,0.09,0.26,0
0.00713895,-0.000818487,0.09,0.255,0
0.0069996,-0.000817711,0.09,0.25,0
0.00686037,-0.000816875,0.09,0.245,0
0.00672128,-0.000815977,0.09,0.24,0
0.00658233,-0.000815014,0.09,0.235,0
0.00644351,-0.000813985,0.09,0.23,0
0.00630482,-0.000812886,0.09,0.225,0
0.00616628,-0.000811716,0.09,0.22,0
0.00602788,-0.000810472,0.09,0.215,0
0.00588963,-0.000809151,0.09,0.21,0
0.00575152,-0.000807752,0.09,0.205,0
0.00561356,-0.000806271,0.09,0.2,0
0.00547576,-0.000804705,0.09,0.195,0
0.00533812,-0.000803053,0.09,0.19,0
0.00520064,-0.000801311,0.09,0.185,0
0.00506332,-0.000799477,0.09,0.18,0
0.00492617,-0.000797548,0.09,0.175,0
0.0047892,-0.000795522,0.09,0.17,0
0.00465241,-0.000793397,0.09,0.165,0
0.0045158,-0.00079117,0.09,0.16,0
0.00437938,-0.00078884,0.09,0.155,0
0.00424316,-0.000786404,0.09,0.15,0
0.00410713,-0.000783861,0.09,0.145,0
0.00397131,-0.000781209,0.09,0.14,0
0.0038357,-0.000778448,0.09,0.135,0
0.00370031,-0.000775577,0.09,0.13,0
0.00356513,-0.000772597,0.09,0.125,0
0.00343018,-0.000769507,0.09,0.12,0
0.00329546,-0.00076631,0.09,0.115,0
0.00316097,-0.000763007,0.09,0.11,0
0.00302671,-0.000759602,0.09,0.105,0
0.00289269,-0.000756098,0.09,0.1,0
0.00275889,-0.0007525,0.09,0.095,0
0.00262532,-0.000748815,0.09,0.09,0
0.00249197,-0.000745051,0.09,0.085,0
0.00235883,-0.000741216,0.09,0.08,0
0.00222587,-0.000737321,0.09,0.075,0
0.00209308,-0.000733379,0.09,0.07,0
0.00196042,-0.000729404,0.09,0.065,0
0.00182785,-0.000725414,0.09,0.06,0
0.00169532,-0.000721428,0.09,0.055,0
0.00156274,-0.000717469,0.09,0.05,0
0.00143003,-0.000713565,0.09,0.045,0
0.00129704,-0.00070975,0.09,0.04,0
0.00116362,-0.00070607,0.09,0.035,0
0.00102952,-0.000702595,0.09,0.03,0
0.00089446,-0.000699442,0.09,0.025,0
0.000758014,-0.000696842,0.09,0.02,0
0.000619839,-0.000695387,0.09,0.015,0
0.000479331,-0.000696509,0.09,0.01,0
0.000341892,-0.000706995,0.09,0.005,0
0.0110908,-0.00091594,0.095,0.395,0
0.010948,-0.000916248,0.095,0.39,0
0.0108052,-0.000916533,0.095,0.385,0
0.0106627,-0.000916792,0.095,0.38,0
0.0105202,-0.000917026,0.095,0.375,0
0.0103779,-0.000917233,0.095,0.37,0
0.0102357,-0.000917414,0.095,0.365,0
0.0100936,-0.000917566,0.095,0.36,0
0.00995168,-0.000917689,0.095,0.355,0
0.00980986,-0.000917782,0.095,0.35,0
0.00966816,-0.000917845,0.095,0.345,0
0.00952658,-0.000917875,0.095,0.34,0
0.00938513,-0.000917872,0.095,0.335,0
0.00924381,-0.000917836,0.095,0.33,0
0.00910261,-0.000917764,0.095,0.325,0
0.00896153,-0.000917655,0.095,0.32,0
0.00882057,-0.00091751,0.095,0.315,0
0.00867974,-0.000917325,0.095,0.31,0
0.00853903,-0.0009171,0.095,0.305,0
0.00839845,-0.000916834,0.095,0.3,0
0.00825799,-0.000916524,0.095,0.295,0
0.00811766,-0.00091617,0.095,0.29,0
0.00797745,-0.000915771,0.095,0.285,0
0.00783736,-0.000915324,0.095,0.28,0
0.0076974,-0.000914827,0.095,0.275,0
0.00755757,-0.00091428,0.095,0.27,0
0.00741786,-0.000913681,0.095,0.265,0
0.00727828,-0.000913027,0.095,0.26,0
0.00713883,-0.000912316,0.095,0.255,0
0.00699951,-0.000911548,0.095,0.25,0
0.00686032,-0.000910719,0.095,0.245,0
0.00672127,-0.000909829,0.095,0.24,0
0.00658235,-0.000908874,0.095,0.235,0
0.00644356,-0.000907852,0.095,0.23,0
0.00630492,-0.000906762,0.095,0.225,0
0.00616641,-0.000905602,0.095,0.22,0
0.00602804,-0.000904368,0.095,0.215,0
0.00588982,-0.000903059,0.095,0.21,0
0.00575175,-0.000901672,0.095,0.205,0
0.00561383,-0.000900205,0.095,0.2,0
0.00547606,-0.000898656,0.095,0.195,0
0.00533845,-0.000897022,0.095,0.19,0
0.00520099,-0.000895302,0.095,0.185,0
0.0050637,-0.000893492,0.095,0.18,0
0.00492658,-0.000891592,0.095,0.175,0
0.00478963,-0.000889598,0.095,0.17,0
0.00465285,-0.00088751,0.095,0.165,0
0.00451625,-0.000885324,0.095,0.16,0
0.00437984,-0.000883041,0.095,0.155,0
0.00424362,-0.000880658,0.095,0.15,0
0.00410758,-0.000878176,0.095,0.145,0
0.00397175,-0.000875592,0.095,0.14,0
0.00383611,-0.000872908,0.095,0.135,0
0.00370068,-0.000870124,0.095,0.13,0
0.00356546,-0.00086724,0.095,0.125,0
0.00343044,-0.000864259,0.095,0.12,0
0.00329564,-0.000861183,0.095,0.115,0
0.00316104,-0.000858015,0.095,0.11,0
0.00302666,-0.000854759,0.095,0.105,0
0.00289248,-0.000851421,0.095,0.1,0
0.00275851,-0.000848008,0.095,0.095,0
0.00262472,-0.000844526,0.095,0.09,0
0.00249112,-0.000840985,0.095,0.085,0
0.00235768,-0.000837397,0.095,0.08,0
0.00222437,-0.000833774,0.095,0.075,0
0.00209117,-0.000830129,0.095,0.07,0
0.00195803,-0.000826481,0.095,0.065,0
0.00182489,-0.000822848,0.095,0.06,0
0.00169169,-0.000819251,0.095,0.055,0
0.00155833,-0.000815714,0.095,0.05,0
0.00142468,-0.000812265,0.095,0.045,0
0.00129057,-0.000808935,0.095,0.04,0
0.00115576,-0.000805757,0.095,0.035,0
0.00101994,-0.000802773,0.095,0.03,0
0.000882628,-0.000800028,0.095,0.025,0
0.000743126,-0.000797586,0.095,0.02,0
0.000600135,-0.000795533,0.095,0.015,0
0.000452307,-0.000794264,0.095,0.01,0
0.000291372,-0.000794421,0.095,0.005,0
0.0110889,-0.0011028,0.105,0.395,0
0.0110878,-0.00119628,0.11,0.395,0
0.0110867,-0.0012898,0.115,0.395,0
0.0110856,-0.00138335,0.12,0.395,0
0.0110843,-0.00147694,0.125,0.395,0
0.011083,-0.00157056,0.13,0.395,0
0.0110817,-0.00166422,0.135,0.395,0
0.0110803,-0.00175791,0.14,0.395,0
0.0110788,-0.00185164,0.145,0.395,0
0.0110772,-0.00194541,0.15,0.395,0
0.0110756,-0.00203921,0.155,0.395,0
0.0110739,-0.00213304,0.16,0.395,0
0.0110722,-0.00222691,0.165,0.395,0
0.0110703,-0.00232082,0.17,0.395,0
0.0110684,-0.00241475,0.175,0.395,0
0.0110665,-0.00250873,0.18,0.395,0
0.0110644,-0.00260273,0.185,0.395,0
0.0110623,-0.00269677,0.19,0.395,0
0.0110601,-0.00279084,0.195,0.395,0
0.0110578,-0.00288494,0.2,0.395,0
0.0110555,-0.00297907,0.205,0.395,0
0.0110531,-0.00307322,0.21,0.395,0
0.0110506,-0.00316741,0.215,0.395,0
0.011048,-0.00326163,0.22,0.395,0
0.0110453,-0.00335586,0.225,0.395,0
0.0110426,-0.00345012,0.23,0.395,0
0.0110398,-0.00354441,0.235,0.395,0
0.0110369,-0.00363872,0.24,0.395,0
0.0110339,-0.00373305,0.245,0.395,0
0.0110308,-0.00382739,0.25,0.395,0
0.0110277,-0.00392176,0.255,0.395,0
0.0110245,-0.00401615,0.26,0.395,0
0.0110212,-0.00411055,0.265,0.395,0
0.0110178,-0.00420497,0.27,0.395,0
0.0110143,-0.0042994,0.275,0.395,0
0.0110108,-0.00439386,0.28,0.395,0
0.0110072,-0.00448832,0.285,0.395,0
0.0110035,-0.0045828,0.29,0.395,0
0.0109997,-0.00467728,0.295,0.395,0
0.0109958,-0.00477177,0.3,0.395,0
0.0109919,-0.00486628,0.305,0.395,0
0.0109878,-0.00496078,0.31,0.395,0
0.0109837,-0.0050553,0.315,0.395,0
0.0109795,-0.00514982,0.32,0.395,0
0.0109753,-0.00524435,0.325,0.395,0
0.0109709,-0.00533888,0.33,0.395,0
0.0109665,-0.00543341,0.335,0.395,0
0.010962,-0.00552794,0.34,0.395,0
0.0109574,-0.00562247,0.345,0.395,0
0.0109527,-0.00571701,0.35,0.395,0
0.0109479,-0.00581154,0.355,0.395,0
0.0109431,-0.00590607,0.36,0.395,0
0.0109382,-0.0060006,0.365,0.395,0
0.0109332,-0.00609512,0.37,0.395,0
0.0109281,-0.00618964,0.375,0.395,0
0.0109229,-0.00628415,0.38,0.395,0
0.0109177,-0.00637866,0.385,0.395,0
0.0109124,-0.00647316,0.39,0.395,0
0.010907,-0.00656765,0.395,0.395,0
0.0109461,-0.00110317,0.105,0.39,0
0.0109451,-0.00119668,0.11,0.39,0
0.010944,-0.00129023,0.115,0.39,0
0.0109428,-0.00138381,0.12,0.39,0
0.0109416,-0.00147743,0.125,0.39,0
0.0109404,-0.00157109,0.13,0.39,0
0.010939,-0.00166479,0.135,0.39,0
0.0109376,-0.00175852,0.14,0.39,0
0.0109362,-0.00185229,0.145,0.39,0
0.0109347,-0.0019461,0.15,0.39,0
0.0109331,-0.00203994,0.155,0.39,0
0.0109314,-0.00213382,0.16,0.39,0
0.0109297,-0.00222773,0.165,0.39,0
0.0109279,-0.00232168,0.17,0.39,0
0.010926,-0.00241567,0.175,0.39,0
0.010924,-0.00250969,0.18,0.39,0
0.010922,-0.00260375,0.185,0.39,0
0.0109199,-0.00269783,0.19,0.39,0
0.0109177,-0.00279195,0.195,0.39,0
0.0109155,-0.00288611,0.2,0.39,0
0.0109132,-0.00298029,0.205,0.39,0
0.0109108,-0.0030745,0.21,0.39,0
0.0109083,-0.00316874,0.215,0.39,0
0.0109057,-0.00326301,0.22,0.39,0
0.0109031,-0.0033573,0.225,0.39,0
0.0109004,-0.00345162,0.23,0.39,0
0.0108976,-0.00354596,0.235,0.39,0
0.0108947,-0.00364033,0.24,0.39,0
0.0108918,-0.00373471,0.245,0.39,0
0.0108887,-0.00382912,0.25,0.39,0
0.0108856,-0.00392355,0.255,0.39,0
0.0108824,-0.00401799,0.26,0.39,0
0.0108792,-0.00411245,0.265,0.39,0
0.0108758,-0.00420693,0.27,0.39,0
0.0108724,-0.00430143,0.275,0.39,0
0.0108689,-0.00439594,0.28,0.39,0
0.0108653,-0.00449046,0.285,0.39,0
0.0108616,-0.004585,0.29,0.39,0
0.0108578,-0.00467954,0.295,0.39,0
0.010854,-0.00477409,0.3,0.39,0
0.0108501,-0.00486865,0.305,0.39,0
0.0108461,-0.00496322,0.31,0.39,0
0.010842,-0.0050578,0.315,0.39,0
0.0108378,-0.00515238,0.32,0.39,0
0.0108336,-0.00524696,0.325,0.39,0
0.0108292,-0.00534155,0.33,0.39,0
0.0108248,-0.00543614,0.335,0.39,0
0.0108204,-0.00553073,0.34,0.39,0
0.0108158,-0.00562532,0.345,0.39,0
0.0108111,-0.00571991,0.35,0.39,0
0.0108064,-0.0058145,0.355,0.39,0
0.0108016,-0.00590909,0.36,0.39,0
0.0107967,-0.00600367,0.365,0.39,0
0.0107918,-0.00609825,0.37,0.39,0
0.0107867,-0.00619282,0.375,0.39,0
0.0107816,-0.00628739,0.38,0.39,0
0.0107764,-0.00638196,0.385,0.39,0
0.0107711,-0.00647651,0.39,0.39,0
0.0107657,-0.00657106,0.395,0.39,0
0.0108034,-0.00110351,0.105,0.385,0
0.0108024,-0.00119705,0.11,0.385,0
0.0108014,-0.00129063,0.115,0.385,0
0.0108002,-0.00138424,0.12,0.385,0
0.0107991,-0.0014779,0.125,0.385,0
0.0107978,-0.00157159,0.13,0.385,0
0.0107965,-0.00166533,0.135,0.385,0
0.0107951,-0.0017591,0.14,0.385,0
0.0107937,-0.00185291,0.145,0.385,0
0.0107922,-0.00194676,0.15,0.385,0
0.0107906,-0.00204064,0.155,0.385,0
0.010789,-0.00213457,0.16,0.385,0
0.0107873,-0.00222853,0.165,0.385,0
0.0107855,-0.00232252,0.17,0.385,0
0.0107837,-0.00241656,0.175,0.385,0
0.0107817,-0.00251063,0.18,0.385,0
0.0107797,-0.00260473,0.185,0.385,0
0.0107777,-0.00269887,0.19,0.385,0
0.0107755,-0.00279304,0.195,0.385,0
0.0107733,-0.00288725,0.2,0.385,0
0.010771,-0.00298148,0.205,0.385,0
0.0107686,-0.00307575,0.21,0.385,0
0.0107662,-0.00317005,0.215,0.385,0
0.0107636,-0.00326437,0.22,0.385,0
0.010761,-0.00335872,0.225,0.385,0
0.0107583,-0.00345309,0.23,0.385,0
0.0107556,-0.00354749,0.235,0.385,0
0.0107527,-0.00364192,0.24,0.385,0
0.0107498,-0.00373636,0.245,0.385,0
0.0107468,-0.00383083,0.25,0.385,0
0.0107437,-0.00392531,0.255,0.385,0
0.0107405,-0.00401982,0.26,0.385,0
0.0107373,-0.00411434,0.265,0.385,0
0.010734,-0.00420888,0.27,0.385,0
0.0107306,-0.00430343,0.275,0.385,0
0.0107271,-0.004398,0.28,0.385,0
0.0107235,-0.00449258,0.285,0.385,0
0.0107198,-0.00458718,0.29,0.385,0
0.0107161,-0.00468178,0.295,0.385,0
0.0107123,-0.00477639,0.3,0.385,0
0.0107084,-0.00487101,0.305,0.385,0
0.0107044,-0.00496564,0.31,0.385,0
0.0107004,-0.00506027,0.315,0.385,0
0.0106962,-0.00515491,0.32,0.385,0
0.010692,-0.00524955,0.325,0.385,0
0.0106877,-0.0053442,0.33,0.385,0
0.0106833,-0.00543885,0.335,0.385,0
0.0106789,-0.00553349,0.34,0.385,0
0.0106744,-0.00562814,0.345,0.385,0
0.0106697,-0.00572279,0.35,0.385,0
0.010665,-0.00581744,0.355,0.385,0
0.0106603,-0.00591208,0.36,0.385,0
0.0106554,-0.00600672,0.365,0.385,0
0.0106505,-0.00610136,0.37,0.385,0
0.0106455,-0.00619599,0.375,0.385,0
0.0106404,-0.00629061,0.38,0.385,0
0.0106352,-0.00638523,0.385,0.385,0
0.01063,-0.00647984,0.39,0.385,0
0.0106246,-0.00657444,0.395,0.385,0
0.0106609,-0.00110382,0.105,0.38,0
0.0106599,-0.00119739,0.11,0.38,0
0.0106589,-0.001291,0.115,0.38,0
0.0106578,-0.00138465,0.12,0.38,0
0.0106566,-0.00147834,0.125,0.38,0
0.0106554,-0.00157207,0.13,0.38,0
0.0106541,-0.00166584,0.135,0.38,0
0.0106528,-0.00175965,0.14,0.38,0
0.0106514,-0.0018535,0.145,0.38,0
0.0106499,-0.00194739,0.15,0.38,0
0.0106483,-0.00204132,0.155,0.38,0
0.0106467,-0.00213529,0.16,0.38,0
0.010645,-0.00222929,0.165,0.38,0
0.0106433,-0.00232334,0.17,0.38,0
0.0106415,-0.00241742,0.175,0.38,0
0.0106396,-0.00251154,0.18,0.38,0
0.0106376,-0.00260569,0.185,0.38,0
0.0106355,-0.00269988,0.19,0.38,0
0.0106334,-0.00279411,0.195,0.38,0
0.0106312,-0.00288836,0.2,0.38,0
0.010629,-0.00298265,0.205,0.38,0
0.0106266,-0.00307697,0.21,0.38,0
0.0106242,-0.00317133,0.215,0.38,0
0.0106217,-0.0032657,0.22,0.38,0
0.0106191,-0.00336011,0.225,0.38,0
0.0106164,-0.00345454,0.23,0.38,0
0.0106137,-0.003549,0.235,0.38,0
0.0106109,-0.00364348,0.24,0.38,0
0.010608,-0.00373798,0.245,0.38,0
0.010605,-0.00383251,0.25,0.38,0
0.0106019,-0.00392705,0.255,0.38,0
0.0105988,-0.00402162,0.26,0.38,0
0.0105956,-0.0041162,0.265,0.38,0
0.0105923,-0.0042108,0.27,0.38,0
0.0105889,-0.00430541,0.275,0.38,0
0.0105854,-0.00440004,0.28,0.38,0
0.0105819,-0.00449468,0.285,0.38,0
0.0105782,-0.00458933,0.29,0.38,0
0.0105745,-0.00468399,0.295,0.38,0
0.0105707,-0.00477867,0.3,0.38,0
0.0105669,-0.00487335,0.305,0.38,0
0.0105629,-0.00496803,0.31,0.38,0
0.0105589,-0.00506272,0.315,0.38,0
0.0105548,-0.00515742,0.32,0.38,0
0.0105506,-0.00525212,0.325,0.38,0
0.0105463,-0.00534683,0.33,0.38,0
0.010542,-0.00544153,0.335,0.38,0
0.0105376,-0.00553624,0.34,0.38,0
0.0105331,-0.00563095,0.345,0.38,0
0.0105285,-0.00572565,0.35,0.38,0
0.0105238,-0.00582035,0.355,0.38,0
0.0105191,-0.00591505,0.36,0.38,0
0.0105142,-0.00600975,0.365,0.38,0
0.0105093,-0.00610444,0.37,0.38,0
0.0105044,-0.00619913,0.375,0.38,0
0.0104993,-0.00629381,0.38,0.38,0
0.0104942,-0.00638848,0.385,0.38,0
0.010489,-0.00648314,0.39,0.38,0
0.0104837,-0.0065778,0.395,0.38,0
0.0105185,-0.00110411,0.105,0.375,0
0.0105175,-0.00119771,0.11,0.375,0
0.0105165,-0.00129135,0.115,0.375,0
0.0105154,-0.00138503,0.12,0.375,0
0.0105143,-0.00147875,0.125,0.375,0
0.0105131,-0.00157252,0.13,0.375,0
0.0105119,-0.00166632,0.135,0.375,0
0.0105105,-0.00176017,0.14,0.375,0
0.0105091,-0.00185406,0.145,0.375,0
0.0105077,-0.00194799,0.15,0.375,0
0.0105062,-0.00204196,0.155,0.375,0
0.0105046,-0.00213598,0.16,0.375,0
0.0105029,-0.00223003,0.165,0.375,0
0.0105012,-0.00232412,0.17,0.375,0
0.0104994,-0.00241825,0.175,0.375,0
0.0104975,-0.00251242,0.18,0.375,0
0.0104956,-0.00260662,0.185,0.375,0
0.0104936,-0.00270086,0.19,0.375,0
0.0104915,-0.00279514,0.195,0.375,0
0.0104893,-0.00288945,0.2,0.375,0
0.0104871,-0.0029838,0.205,0.375,0
0.0104847,-0.00307817,0.21,0.375,0
0.0104823,-0.00317258,0.215,0.375,0
0.0104798,-0.00326701,0.22,0.375,0
0.0104773,-0.00336148,0.225,0.375,0
0.0104746,-0.00345597,0.23,0.375,0
0.0104719,-0.00355048,0.235,0.375,0
0.0104691,-0.00364502,0.24,0.375,0
0.0104663,-0.00373958,0.245,0.375,0
0.0104633,-0.00383417,0.25,0.375,0
0.0104603,-0.00392877,0.255,0.375,0
0.0104571,-0.00402339,0.26,0.375,0
0.010454,-0.00411804,0.265,0.375,0
0.0104507,-0.00421269,0.27,0.375,0
0.0104473,-0.00430737,0.275,0.375,0
0.0104439,-0.00440205,0.28,0.375,0
0.0104404,-0.00449676,0.285,0.375,0
0.0104368,-0.00459147,0.29,0.375,0
0.0104331,-0.00468619,0.295,0.375,0
0.0104293,-0.00478092,0.3,0.375,0
0.0104255,-0.00487566,0.305,0.375,0
0.0104216,-0.00497041,0.31,0.375,0
0.0104176,-0.00506516,0.315,0.375,0
0.0104135,-0.00515991,0.32,0.375,0
0.0104093,-0.00525467,0.325,0.375,0
0.0104051,-0.00534943,0.33,0.375,0
0.0104008,-0.0054442,0.335,0.375,0
0.0103964,-0.00553896,0.34,0.375,0
0.0103919,-0.00563373,0.345,0.375,0
0.0103873,-0.00572849,0.35,0.375,0
0.0103827,-0.00582325,0.355,0.375,0
0.010378,-0.005918,0.36,0.375,0
0.0103732,-0.00601276,0.365,0.375,0
0.0103683,-0.0061075,0.37,0.375,0
0.0103634,-0.00620225,0.375,0.375,0
0.0103584,-0.00629698,0.38,0.375,0
0.0103533,-0.00639171,0.385,0.375,0
0.0103481,-0.00648643,0.39,0.375,0
0.0103429,-0.00658113,0.395,0.375,0
0.0103762,-0.00110437,0.105,0.37,0
0.0103753,-0.00119799,0.11,0.37,0
0.0103743,-0.00129166,0.115,0.37,0
0.0103732,-0.00138538,0.12,0.37,0
0.0103721,-0.00147913,0.125,0.37,0
0.010371,-0.00157293,0.13,0.37,0
0.0103697,-0.00166678,0.135,0.37,0
0.0103684,-0.00176066,0.14,0.37,0
0.0103671,-0.00185459,0.145,0.37,0
0.0103656,-0.00194857,0.15,0.37,0
0.0103641,-0.00204258,0.155,0.37,0
0.0103626,-0.00213664,0.16,0.37,0
0.010361,-0.00223073,0.165,0.37,0
0.0103593,-0.00232487,0.17,0.37,0
0.0103575,-0.00241905,0.175,0.37,0
0.0103556,-0.00251327,0.18,0.37,0
0.0103537,-0.00260753,0.185,0.37,0
0.0103517,-0.00270182,0.19,0.37,0
0.0103496,-0.00279615,0.195,0.37,0
0.0103475,-0.00289051,0.2,0.37,0
0.0103453,-0.00298491,0.205,0.37,0
0.010343,-0.00307934,0.21,0.37,0
0.0103406,-0.0031738,0.215,0.37,0
0.0103381,-0.0032683,0.22,0.37,0
0.0103356,-0.00336282,0.225,0.37,0
0.010333,-0.00345736,0.23,0.37,0
0.0103303,-0.00355194,0.235,0.37,0
0.0103275,-0.00364654,0.24,0.37,0
0.0103247,-0.00374116,0.245,0.37,0
0.0103218,-0.0038358,0.25,0.37,0
0.0103187,-0.00393046,0.255,0.37,0
0.0103157,-0.00402515,0.26,0.37,0
0.0103125,-0.00411985,0.265,0.37,0
0.0103092,-0.00421457,0.27,0.37,0
0.0103059,-0.0043093,0.275,0.37,0
0.0103025,-0.00440405,0.28,0.37,0
0.010299,-0.00449881,0.285,0.37,0
0.0102954,-0.00459358,0.29,0.37,0
0.0102918,-0.00468836,0.295,0.37,0
0.010288,-0.00478315,0.3,0.37,0
0.0102842,-0.00487795,0.305,0.37,0
0.0102803,-0.00497276,0.31,0.37,0
0.0102764,-0.00506757,0.315,0.37,0
0.0102723,-0.00516238,0.32,0.37,0
0.0102682,-0.0052572,0.325,0.37,0
0.010264,-0.00535202,0.33,0.37,0
0.0102597,-0.00544684,0.335,0.37,0
0.0102553,-0.00554166,0.34,0.37,0
0.0102509,-0.00563649,0.345,0.37,0
0.0102463,-0.0057313,0.35,0.37,0
0.0102417,-0.00582612,0.355,0.37,0
0.0102371,-0.00592093,0.36,0.37,0
0.0102323,-0.00601574,0.365,0.37,0
0.0102275,-0.00611054,0.37,0.37,0
0.0102226,-0.00620534,0.375,0.37,0
0.0102176,-0.00630013,0.38,0.37,0
0.0102125,-0.00639491,0.385,0.37,0
0.0102074,-0.00648968,0.39,0.37,0
0.0102022,-0.00658445,0.395,0.37,0
0.010234,-0.0011046,0.105,0.365,0
0.0102331,-0.00119825,0.11,0.365,0
0.0102322,-0.00129195,0.115,0.365,0
0.0102311,-0.0013857,0.12,0.365,0
0.0102301,-0.00147949,0.125,0.365,0
0.0102289,-0.00157332,0.13,0.365,0
0.0102277,-0.0016672,0.135,0.365,0
0.0102264,-0.00176112,0.14,0.365,0
0.0102251,-0.00185509,0.145,0.365,0
0.0102237,-0.00194911,0.15,0.365,0
0.0102222,-0.00204317,0.155,0.365,0
0.0102207,-0.00213727,0.16,0.365,0
0.0102191,-0.00223141,0.165,0.365,0
0.0102174,-0.0023256,0.17,0.365,0
0.0102157,-0.00241982,0.175,0.365,0
0.0102139,-0.00251409,0.18,0.365,0
0.010212,-0.0026084,0.185,0.365,0
0.01021,-0.00270274,0.19,0.365,0
0.010208,-0.00279713,0.195,0.365,0
0.0102058,-0.00289155,0.2,0.365,0
0.0102036,-0.002986,0.205,0.365,0
0.0102014,-0.00308049,0.21,0.365,0
0.010199,-0.003175,0.215,0.365,0
0.0101966,-0.00326955,0.22,0.365,0
0.0101941,-0.00336413,0.225,0.365,0
0.0101915,-0.00345874,0.23,0.365,0
0.0101888,-0.00355337,0.235,0.365,0
0.0101861,-0.00364803,0.24,0.365,0
0.0101832,-0.00374271,0.245,0.365,0
0.0101803,-0.00383741,0.25,0.365,0
0.0101774,-0.00393214,0.255,0.365,0
0.0101743,-0.00402688,0.26,0.365,0
0.0101711,-0.00412164,0.265,0.365,0
0.0101679,-0.00421642,0.27,0.365,0
0.0101646,-0.00431121,0.275,0.365,0
0.0101612,-0.00440602,0.28,0.365,0
0.0101577,-0.00450084,0.285,0.365,0
0.0101542,-0.00459567,0.29,0.365,0
0.0101506,-0.00469051,0.295,0.365,0
0.0101469,-0.00478537,0.3,0.365,0
0.0101431,-0.00488022,0.305,0.365,0
0.0101392,-0.00497509,0.31,0.365,0
0.0101353,-0.00506996,0.315,0.365,0
0.0101313,-0.00516483,0.32,0.365,0
0.0101272,-0.00525971,0.325,0.365,0
0.010123,-0.00535459,0.33,0.365,0
0.0101187,-0.00544947,0.335,0.365,0
0.0101144,-0.00554434,0.34,0.365,0
0.01011,-0.00563922,0.345,0.365,0
0.0101055,-0.0057341,0.35,0.365,0
0.0101009,-0.00582897,0.355,0.365,0
0.0100963,-0.00592384,0.36,0.365,0
0.0100915,-0.0060187,0.365,0.365,0
0.0100867,-0.00611356,0.37,0.365,0
0.0100819,-0.00620841,0.375,0.365,0
0.0100769,-0.00630326,0.38,0.365,0
0.0100719,-0.00639809,0.385,0.365,0
0.0100668,-0.00649292,0.39,0.365,0
0.0100616,-0.00658774,0.395,0.365,0
0.010092,-0.0011048,0.105,0.36,0
0.0100911,-0.00119848,0.11,0.36,0
0.0100902,-0.00129221,0.115,0.36,0
0.0100892,-0.00138598,0.12,0.36,0
0.0100881,-0.00147981,0.125,0.36,0
0.010087,-0.00157368,0.13,0.36,0
0.0100858,-0.00166759,0.135,0.36,0
0.0100846,-0.00176155,0.14,0.36,0
0.0100833,-0.00185556,0.145,0.36,0
0.0100819,-0.00194962,0.15,0.36,0
0.0100805,-0.00204372,0.155,0.36,0
0.010079,-0.00213787,0.16,0.36,0
0.0100774,-0.00223206,0.165,0.36,0
0.0100757,-0.00232629,0.17,0.36,0
0.010074,-0.00242057,0.175,0.36,0
0.0100722,-0.00251488,0.18,0.36,0
0.0100704,-0.00260924,0.185,0.36,0
0.0100684,-0.00270364,0.19,0.36,0
0.0100664,-0.00279808,0.195,0.36,0
0.0100643,-0.00289255,0.2,0.36,0
0.0100621,-0.00298706,0.205,0.36,0
0.0100599,-0.0030816,0.21,0.36,0
0.0100575,-0.00317618,0.215,0.36,0
0.0100551,-0.00327078,0.22,0.36,0
0.0100527,-0.00336542,0.225,0.36,0
0.0100501,-0.00346009,0.23,0.36,0
0.0100475,-0.00355478,0.235,0.36,0
0.0100447,-0.00364949,0.24,0.36,0
0.0100419,-0.00374424,0.245,0.36,0
0.010039,-0.003839,0.25,0.36,0
0.0100361,-0.00393378,0.255,0.36,0
0.010033,-0.00402859,0.26,0.36,0
0.0100299,-0.00412341,0.265,0.36,0
0.0100267,-0.00421825,0.27,0.36,0
0.0100234,-0.0043131,0.275,0.36,0
